Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility,Group,instance,group,objective,soc_list,utility_list,final_soc_list,initial_soc_list,desired_soc_list,battery_capacity_list
solution_1_obj=4_nopv_comb.log,1,4,0.499266,3604.759842,0.786895,0,0.03421616243262226,0.07210510595976752,0.04639747753761269,0.9914367958495358,2456.758423,0.4117779898210375,0.09293635438250764,0.03605255297988376,0.7300828106621873,1,1,1,4,"[91.1809, 90.0634, 86.7713, 67.58070000000001, 88.1999, 66.1521, 72.11410000000001, 79.3808, 87.765, 90.6221, 50.9995, 83.2316, 78.94590000000001, 85.7777, 72.11410000000001, 69.1331, 88.1999, 89.2569, 56.2184, 49.0726, 60.1297, 64.7235, 55.0346, 80.9332, 76.3998, 37.3964, 53.0473, 58.079, 66.1521, 77.5173, 59.879099999999994, 63.295, 46.9615, 74.5363, 45.9678, 75.53, 56.2155, 87.0824, 38.2662, 82.3618, 86.6475, 55.2852, 43.485099999999996, 68.6982, 94.038, 57.8917, 69.6918, 71.9902, 91.1809, 86.6475, 64.7235, 63.295, 69.6918, 86.1521, 39.3837, 60.7518, 37.0248, 77.5173, 80.9332, 73.54260000000001, 89.38080000000001, 64.1648, 91.1809, 53.4822, 78.94590000000001, 85.21889999999999, 88.8854, 48.0819, 94.038, 58.079, 89.38080000000001, 53.3612, 75.84100000000001, 61.8664, 94.47290000000001, 47.085300000000004, 88.38709999999999, 67.7045, 71.12039999999999, 38.39, 35.409, 81.74249999999999, 41.8059, 78.8854, 86.6475, 46.2155, 75.65960000000001, 55.348600000000005, 62.6757, 62.6124, 61.0599, 88.38709999999999, 63.796200000000006, 66.2759, 70.6279, 53.2345, 42.5548, 34.9741, 42.2408, 39.3232]","[0.7716693208266983, 0.6955626955626952, 0.7716722374860726, 0.7564510897844229, 0.7509147718956616, 0.7643076659056988, 0.7808048876780448, 0.7596535373891518, 0.7785902012816347, 0.7293946535377336, 0.7145909227462178, 0.7336188755353915, 0.7756761436692466, 0.7658173320266645, 0.7808048876780448, 0.7716725, 0.7509147718956616, 0.5784755053469308, 0.6384819327008053, 0.7749820054386946, 0.6807127710794005, 0.7716731963521262, 0.7868939098295676, 0.7851039912376417, 0.7509147718956622, 0.782545, 0.782545, 0.7336169497872876, 0.7643076659056988, 0.7868952868952868, 0.7801281777065681, 0.7785902012816353, 0.7576928571428572, 0.7749831847606762, 0.7564504974198012, 0.7785902012816355, 0.7475406085563944, 0.6955641470217638, 0.7716725, 0.7716726968863065, 0.7189818753567312, 0.695563710125269, 0.7064362500000001, 0.782545, 0.6955689852299514, 0.7756794146524776, 0.7857687301990595, 0.754109129874081, 0.7716693208266983, 0.7189818753567312, 0.7716731963521262, 0.7785902012816353, 0.7857687301990595, 0.5702079824752835, 0.7857664153149545, 0.6389238888726098, 0.7471635164683926, 0.7868952868952868, 0.7851039912376417, 0.7716744881977033, 0.6194517847038707, 0.7601399150243198, 0.7716693208266983, 0.7752966666666666, 0.7756761436692466, 0.7390550000000005, 0.48626466174624056, 0.6730120335118333, 0.6955689852299514, 0.7336169497872876, 0.6194517847038707, 0.6529429388228246, 0.7352748720976593, 0.785103991237642, 0.6448304827682749, 0.7716730298637624, 0.6253109620168649, 0.7795460141061972, 0.7775267951613906, 0.7841275578645666, 0.7795469549380802, 0.6085833333333336, 0.7833822660350512, 0.6426190990683902, 0.7189818753567312, 0.7843576184823411, 0.48680799999999974, 0.6511665213193838, 0.6875530756718621, 0.747752, 0.7367051919231286, 0.6253109620168649, 0.5893639119237618, 0.7868964535631203, 0.5556888289368883, 0.7439970981798397, 0.6701938883010187, 0.7847957507564228, 0.7775278418322774, 0.7323065856758202]","91.181,90.063,86.771,67.581,88.200,66.152,72.114,79.381,87.765,90.622,50.999,83.232,78.946,85.778,72.114,69.133,88.200,89.257,56.218,49.073,60.130,64.724,55.035,80.933,76.400,37.396,53.047,58.079,66.152,77.517,59.879,63.295,46.962,74.536,45.968,75.530,56.215,87.082,38.266,82.362,86.647,55.285,43.485,68.698,94.038,57.892,69.692,71.990,91.181,86.647,64.724,63.295,69.692,86.152,39.384,60.752,37.025,77.517,80.933,73.543,89.381,64.165,91.181,53.482,78.946,85.219,88.885,48.082,94.038,58.079,89.381,53.361,75.841,61.866,94.473,47.085,88.387,67.704,71.120,38.390,35.409,81.742,41.806,78.885,86.647,46.215,75.660,55.349,62.676,62.612,61.060,88.387,63.796,66.276,70.628,53.234,42.555,34.974,42.241,39.323","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=6_nopv_comb.log,1,6,0.495217,3604.634419,0.31515,0,0.09987502374401425,0.39490697490416937,0.29409827193217136,0.778765577583227,1167.8053029999994,2.5335077700004236,0.5329948061181549,0.19745348745208469,0.336201477339445,1,1,1,6,"[99.8791, 95.28229999999999, 95.9044, 99.7639, 99.94239999999999, 99.6401, 99.9483, 91.1233, 89.5046, 99.7552, 99.7093, 90.1901, 85.90440000000001, 91.8664, 86.4661, 88.70400000000001, 94.7235, 94.47579999999999, 76.6591, 74.7323, 80.13550000000001, 72.5519, 78.0848, 91.8059, 89.88199999999999, 83.93159999999999, 77.8371, 73.3008, 74.8503, 87.0853, 78.5802, 84.1706, 63.05309999999999, 85.409, 64.23400000000001, 84.2282, 55.3457, 91.8664, 51.748400000000004, 92.3647, 93.1711, 59.199400000000004, 31.7425, 75.6567, 97.9522, 65.2852, 80.5646, 86.3422, 95.0951, 93.1711, 84.2944, 81.5611, 84.9137, 92.6757, 62.433899999999994, 73.7991, 47.4626, 93.60889999999999, 87.4568, 90.5041, 90.68549999999999, 80.6913, 95.0951, 65.2247, 99.8215, 93.4822, 92.7996, 75.0462, 96.6475, 80.69420000000001, 99.8186, 73.802, 91.9327, 85.3515, 99.6918, 86.66199999999999, 93.1711, 87.2754, 86.3422, 85.7951, 86.29339999999999, 92.18039999999999, 81.3827, 94.54209999999999, 99.6948, 77.52890000000001, 82.6182, 99.7093, 87.90050000000001, 92.6211, 90.19890000000001, 91.8664, 82.4972, 89.761, 88.0243, 78.0243, 70.8239, 73.681, 72.6845, 99.7756]","[0.01057872355319164, 0.33023933023933066, 0.2389094027264933, 0.005509005509005353, 0.0036654512132266682, 0.008126776815089208, 0.0014475994209601408, 0.3270357994171588, 0.6678884837377419, 0.019040063466878056, 0.004239376766407002, 0.42918392971986813, 0.5193107589830118, 0.43796375071346244, 0.37894904842038074, 0.2823999999999998, 0.33577696747548386, 0.29745738070366284, 0.3403882668284446, 0.38450839467208825, 0.3391501654391049, 0.6004269998665626, 0.3835157123632157, 0.3374043161201861, 0.3219360709672086, 0.20085500000000014, 0.36938166666666655, 0.46723564957326286, 0.5678966348053661, 0.45201495201495195, 0.41649587972451113, 0.3357748462652914, 0.5278128571428572, 0.44407449227107687, 0.5007237997104801, 0.5018295437913239, 0.7623908597028584, 0.43796375071346244, 0.6031449999999999, 0.3340450013343775, 0.36771056570856264, 0.6346761410391425, 0.8532187499999999, 0.6085825, 0.23891079636932075, 0.6394833261798226, 0.5038811139860104, 0.3677095757197202, 0.42917767705580706, 0.36771056570856264, 0.34355989263753367, 0.3911278262474308, 0.39112658601969325, 0.3015890009347061, 0.48696769242535615, 0.42652608068554393, 0.6233251903941, 0.22368872368872403, 0.5164850096970643, 0.27696386540161083, 0.5433444749721461, 0.4095781125047463, 0.42917767705580706, 0.5795883333333334, 0.006576305405833558, 0.3258899999999997, 0.31501809065892006, 0.3234750054768488, 0.3911263037543467, 0.33785124661156485, 0.010581640212565921, 0.36677185329125866, 0.2455268419915332, 0.30158694210996595, 0.03595678652262168, 0.19451258104690888, 0.36771056570856264, 0.3071453054170306, 0.3677095757197202, 0.18078970210534617, 0.1654245683230527, 0.2606533333333336, 0.2506175481956824, 0.16611021666550033, 0.01643387143672524, 0.32770367820986585, 0.34763599999999995, 0.004239376766407002, 0.22288558496989064, 0.14757800000000004, 0.18542636656191866, 0.43796375071346244, 0.284929169800386, 0.238910238910239, 0.22656748100066032, 0.3496136474638506, 0.34038777660203734, 0.3176432677465178, 0.36770872455937015, 0.0027082772629020667]","99.879,95.282,95.904,99.764,99.942,99.640,99.948,91.123,89.505,99.755,99.709,90.190,85.904,91.866,86.466,88.704,94.724,94.476,76.659,74.732,80.136,72.552,78.085,91.806,89.882,83.932,77.837,73.301,74.850,87.085,78.580,84.171,63.053,85.409,64.234,84.228,55.346,91.866,51.748,92.365,93.171,59.199,31.742,75.657,97.952,65.285,80.565,86.342,95.095,93.171,84.294,81.561,84.914,92.676,62.434,73.799,47.463,93.609,87.457,90.504,90.685,80.691,95.095,65.225,99.822,93.482,92.800,75.046,96.647,80.694,99.819,73.802,91.933,85.352,99.692,86.662,93.171,87.275,86.342,85.795,86.293,92.180,81.383,94.542,99.695,77.529,82.618,99.709,87.901,92.621,90.199,91.866,82.497,89.761,88.024,78.024,70.824,73.681,72.684,99.776","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=5_nopv_comb.log,1,5,0.357041,3606.090888,0.309469,0,0.06127982276825572,0.20711347466815802,0.17169763505937308,0.8643824756161704,1279.9901029999992,2.717373379194159,0.39610007937292313,0.10355673733407902,0.35333640163182617,1,1,1,5,"[99.00919999999999, 98.7616, 96.33930000000001, 85.4119, 97.7679, 85.723, 91.685, 90.6884, 94.2886, 95.40610000000001, 81.0082, 92.7996, 90.6884, 93.606, 87.3359, 86.0945, 94.7235, 94.47579999999999, 76.6591, 79.9512, 79.2657, 77.7708, 80.69420000000001, 92.24080000000001, 89.4471, 69.5796, 79.14179999999999, 79.8244, 84.4183, 90.1297, 81.1896, 73.7328, 44.7869, 88.0185, 49.0122, 89.4471, 78.8308, 93.606, 20.0, 92.3647, 93.606, 53.9805, 31.7425, 86.0945, 97.51729999999999, 80.50699999999999, 80.1297, 86.3422, 95.9649, 94.9108, 84.2944, 83.3008, 86.6533, 91.37100000000001, 55.475300000000004, 78.1482, 41.3739, 89.6948, 91.8059, 87.8946, 93.29499999999999, 84.1706, 96.3998, 73.0531, 95.0375, 93.04729999999999, 96.7138, 75.0462, 97.0824, 82.43390000000001, 94.5997, 72.06230000000001, 90.6279, 82.742, 97.0824, 78.39880000000001, 94.47579999999999, 89.8849, 87.64699999999999, 74.0526, 70.63669999999999, 90.8756, 73.5543, 92.36760000000001, 99.2598, 75.7893, 82.6182, 75.7893, 80.9419, 82.6182, 82.80539999999999, 94.04090000000001, 79.018, 85.8469, 81.0658, 78.0243, 92.5694, 85.4236, 76.1637, 73.681]","[0.08669478326304245, 0.08668808668808656, 0.213540299482584, 0.3403893403893403, 0.1420425981430927, 0.32238397496257265, 0.2328199068720372, 0.34305840569725415, 0.363452396861457, 0.3573045243484137, 0.27696386540161055, 0.31501809065892006, 0.34305840569725415, 0.34429283737359606, 0.3545946581621369, 0.3476375000000001, 0.33577696747548386, 0.29745738070366284, 0.3403882668284446, 0.3050903684586156, 0.35400041658556913, 0.4862635980426258, 0.33785124661156485, 0.3194966585274458, 0.3357737856601948, 0.380255, 0.34763666666666687, 0.35307273519544863, 0.3518449522080491, 0.3454608454608455, 0.3657575745791252, 0.5571825237734633, 0.7887585714285714, 0.36465482346281325, 0.7138289144684343, 0.3357737856601948, 0.36142554215880107, 0.34429283737359606, 1.0, 0.3340450013343775, 0.34429283737359606, 0.7158590479686774, 0.8532187499999999, 0.3476375000000001, 0.28964929883099716, 0.3590816734425458, 0.5151563075231909, 0.3677095757197202, 0.3530703673240816, 0.2740342677450274, 0.34355989263753367, 0.3542251325226069, 0.34602581187097176, 0.3553119737129252, 0.5771717163860834, 0.35572681128985517, 0.6955640161972908, 0.3606823606823607, 0.3374043161201861, 0.35307431378096427, 0.39112402218994496, 0.3357748462652914, 0.31501671245821883, 0.449115, 0.18282865869159176, 0.34763500000000036, 0.14377151957159892, 0.3234750054768488, 0.34038780129267027, 0.30740651944511027, 0.3150167124582187, 0.3911276435489425, 0.28523819813678036, 0.35531197371292567, 0.34038780129267027, 0.3150176312573462, 0.29745738070366284, 0.2441574178224704, 0.33258038548417085, 0.33023975645082054, 0.35438483847491653, 0.30414666666666645, 0.3559998761538224, 0.2322907377705273, 0.039856984395360666, 0.35307285544702316, 0.34763599999999995, 0.35307285544702316, 0.35107035554483035, 0.34763599999999995, 0.32530350700284366, 0.3208751090386287, 0.3415672829919614, 0.3302393302393301, 0.35821488503909604, 0.3496136474638506, 0.08669031888494684, 0.17592215995973798, 0.320873330937179, 0.3176432677465178]","99.009,98.762,96.339,85.412,97.768,85.723,91.685,90.688,94.289,95.406,81.008,92.800,90.688,93.606,87.336,86.094,94.724,94.476,76.659,79.951,79.266,77.771,80.694,92.241,89.447,69.580,79.142,79.824,84.418,90.130,81.190,73.733,44.787,88.019,49.012,89.447,78.831,93.606,20.000,92.365,93.606,53.980,31.742,86.094,97.517,80.507,80.130,86.342,95.965,94.911,84.294,83.301,86.653,91.371,55.475,78.148,41.374,89.695,91.806,87.895,93.295,84.171,96.400,73.053,95.037,93.047,96.714,75.046,97.082,82.434,94.600,72.062,90.628,82.742,97.082,78.399,94.476,89.885,87.647,74.053,70.637,90.876,73.554,92.368,99.260,75.789,82.618,75.789,80.942,82.618,82.805,94.041,79.018,85.847,81.066,78.024,92.569,85.424,76.164,73.681","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=0_nopv_comb.log,1,0,0.030558,3604.708775,18.779404,0,0.14723597237134928,1.4425934491576347,0.7761893936145866,0.22833493943122649,977.5934629999994,5.319297634253726,1.8383501402478704,0.7212967245788174,0.1877938733082133,1,1,1,0,"[99.8791, 99.6314, 99.8186, 99.7639, 99.94239999999999, 99.6401, 99.9483, 99.8215, 99.94239999999999, 99.7552, 99.7093, 99.7581, 99.8215, 99.6948, 99.9483, 99.5767, 99.94239999999999, 99.6948, 99.7093, 43.8537, 99.7064, 92.1228, 51.5553, 99.6343, 99.8849, 37.3964, 43.479299999999995, 48.510999999999996, 99.6401, 99.6977, 72.0565, 99.8273, 30.0, 99.761, 28.571400000000004, 99.8849, 46.647499999999994, 99.6948, 20.0, 99.3232, 99.6948, 40.0634, 20.0, 99.5767, 99.6918, 79.20230000000001, 99.7006, 99.8244, 99.8791, 99.6948, 99.9512, 96.3481, 99.7006, 99.6343, 22.8571, 40.746, 15.7143, 99.6977, 99.6343, 99.6372, 99.8186, 99.8273, 99.8791, 69.1389, 99.8215, 99.5709, 99.7581, 38.5139, 99.6918, 99.8302, 99.8186, 72.49719999999999, 99.761, 99.7035, 99.6918, 99.7093, 99.6948, 99.8878, 99.8244, 45.7835, 18.012700000000002, 99.5738, 99.2139, 99.761, 99.6948, 99.2744, 99.5796, 83.6177, 99.643, 99.5796, 99.7669, 99.6948, 99.8936, 99.32900000000001, 96.7225, 99.7698, 97.35340000000001, 99.7756, 99.64880000000001, 99.7756]","[0.01057872355319164, 0.02580202580202584, 0.010581640212565921, 0.005509005509005353, 0.0036654512132266682, 0.008126776815089208, 0.0014475994209601408, 0.006576305405833558, 0.0036654512132266682, 0.019040063466878056, 0.004239376766407002, 0.01058314484339663, 0.006576305405833558, 0.01643387143672524, 0.0014475994209601408, 0.01058249999999994, 0.0036654512132266682, 0.01643387143672524, 0.004239376766407002, 0.854400031652167, 0.005012685372041608, 0.17231369615197, 0.8477816141637893, 0.015058244151908482, 0.003662269397936855, 0.782545, 0.9420116666666668, 0.9010568242073819, 0.008126776815089208, 0.010580510580510667, 0.5433455314747047, 0.0036633300030334596, 1.0, 0.007273922531203436, 1.0, 0.003662269397936855, 0.9108967858033102, 0.01643387143672524, 1.0, 0.0296100555188541, 0.01643387143672524, 0.9323473182994042, 1.0, 0.01058249999999994, 0.03595678652262168, 0.3831156271356912, 0.0077622279720208675, 0.004727686852669093, 0.01057872355319164, 0.01643387143672524, 0.0010674996664063535, 0.07746447503229538, 0.0077622279720208675, 0.015058244151908482, 1.0, 0.9645995513490458, 1.0, 0.010580510580510667, 0.015058244151908482, 0.010581671075696077, 0.010581640212565921, 0.0036633300030334596, 0.01057872355319164, 0.5143516666666665, 0.006576305405833558, 0.02145500000000027, 0.01058314484339663, 0.7970415942361514, 0.03595678652262168, 0.002971497771376585, 0.010581640212565921, 0.38503904598438177, 0.007273922531203436, 0.006104415355538335, 0.03595678652262168, 0.004239376766407002, 0.01643387143672524, 0.002708273994293831, 0.004727686852669093, 0.6900284327376119, 0.9895024083633147, 0.014206666666666479, 0.01058211741963803, 0.007273922531203436, 0.01643387143672524, 0.010581671075696282, 0.008408000000000016, 0.23890864121193386, 0.006576317520083546, 0.008408000000000016, 0.004410003575678446, 0.01643387143672524, 0.0017320922176314226, 0.015656682323348808, 0.0620068070325463, 0.0036622752242785046, 0.030876994853834102, 0.0027082772629020667, 0.004727693216863967, 0.0027082772629020667]","99.879,99.631,99.819,99.764,99.942,99.640,99.948,99.822,99.942,99.755,99.709,99.758,99.822,99.695,99.948,99.577,99.942,99.695,99.709,43.854,99.706,92.123,51.555,99.634,99.885,37.396,43.479,48.511,99.640,99.698,72.056,99.827,30.000,99.761,28.571,99.885,46.647,99.695,20.000,99.323,99.695,40.063,20.000,99.577,99.692,79.202,99.701,99.824,99.879,99.695,99.951,96.348,99.701,99.634,22.857,40.746,15.714,99.698,99.634,99.637,99.819,99.827,99.879,69.139,99.822,99.571,99.758,38.514,99.692,99.830,99.819,72.497,99.761,99.704,99.692,99.709,99.695,99.888,99.824,45.783,18.013,99.574,99.214,99.761,99.695,99.274,99.580,83.618,99.643,99.580,99.767,99.695,99.894,99.329,96.722,99.770,97.353,99.776,99.649,99.776","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
