Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_14_obj=9_h.log,14,9,-1.0,0.006961,463.121293,0,0.1631450544950024,0.8312314538442317,0.5120743157024229,0.5453755447812294,2911.219254999997,2.7188365493319258,0.9130163754488205,0.41561572692211585,0.3170034587652737
solution_42_obj=2_h.log,42,2,-1.0,0.002784,-398.598868,0,0.15797080800380364,0.7427657621139553,0.4729790919540966,0.5909975846983232,3019.5785060000003,2.5565192082225927,0.8318980060213412,0.37138288105697764,0.3323211461935792
solution_44_obj=1_h.log,44,1,-1.0,0.001815,32.810261,0,0.1499213543676397,0.7747097612415371,0.4858583930110541,0.574611265469361,2803.3919129999986,2.767133862041101,0.8604109406654754,0.38735488062076856,0.3070272115118276
solution_15_obj=9_h.log,15,9,-1.0,0.005403,451.142791,0,0.15974909200770468,0.8311435574694315,0.5167714004351769,0.540740474799793,2787.9095859999975,2.89673069742195,0.92158340805521,0.4155717787347158,0.3075834816203286
solution_13_obj=8_h.log,13,8,-1.0,0.002523,0.194322,0,0.14086620583865553,0.9222444542883226,0.5656753372790562,0.48262501340056857,2242.250135999998,3.3978461454056244,1.0353753012656097,0.4611222271441613,0.24777794889141308
solution_38_obj=2_h.log,38,2,-1.0,0.000745,-252.58817,0,0.1398749427324645,0.8194210687685428,0.5125843533218527,0.543181366206019,1234.758118999999,2.9286059701475176,0.9170636379126833,0.4097105343842714,0.27015298537251814
solution_58_obj=3_h.log,58,3,-1.0,0.009789,-22307.087948,0,0.1535934334186554,0.7489734241126306,0.47741996107301843,0.585817898667634,5742.641869999999,2.72345995242204,0.8408419006679079,0.37448671205631534,0.3209112779674454
solution_45_obj=7_h.log,45,7,-1.0,0.002395,0.377889,0,0.1547883082626209,0.8030974766764313,0.5144045814699966,0.5436255968244171,2637.9164139999984,2.9696352106969606,0.9162430434027591,0.4015487383382156,0.29940317848877984
solution_28_obj=2_h.log,28,2,-1.0,0.015842,-786.599555,0,0.15770492598810368,0.7190874137454999,0.46599675586524864,0.599453737146351,5989.1634319999985,2.6733871836937686,0.8174261105672669,0.3595437068727499,0.33757888159766997
solution_37_obj=3_h.log,37,3,-1.0,0.000668,-11709.997496,0,0.13502345720736864,1.0464571324508058,0.6166370535020569,0.4248587799661325,999.5821569999994,3.586473601194149,1.1634961441134772,0.5232285662254028,0.21677779801931713
solution_21_obj=0_h.log,21,0,-1.0,0.017792,131.78485,0,0.15726229458432261,0.754681722525548,0.4761371054209951,0.5865446324755936,5971.538901999996,2.7413199100529493,0.8395832868940809,0.377340861262774,0.3294621172385985
solution_28_obj=9_h.log,28,9,-1.0,0.01619,786.599555,0,0.15770492598810368,0.7190874137454999,0.46599675586524864,0.599453737146351,5989.1634319999985,2.6733871836937686,0.8174261105672669,0.3595437068727499,0.33757888159766997
solution_31_obj=9_h.log,31,9,-1.0,0.000419,320.911652,0,0.1043304047218487,1.1035837832882909,0.6578976167264828,0.3704643852928405,731.5930649999991,4.527002960172658,1.30357769432637,0.5517918916441454,0.15699570578862646
solution_6_obj=3_h.log,6,3,-1.0,0.00053,-7219.305775,0,0.13117089680813138,0.9704017068063271,0.5925395816532676,0.44998718005954746,1020.937329999999,3.768082069464041,1.1055702295077243,0.48520085340316355,0.21915698437853678
solution_34_obj=7_h.log,34,7,-1.0,0.001501,0.388347,0,0.15318515021561047,0.902195979395805,0.5551955905830641,0.4964580074695544,1301.064435999999,3.2517584727386337,1.0071092551814214,0.4510979896979025,0.27315292355652393
solution_42_obj=4_h.log,42,4,-1.0,0.002883,0.850654,0,0.15797080800380364,0.7427657621139553,0.4729790919540966,0.5909975846983232,3019.5785060000003,2.5565192082225927,0.8318980060213412,0.37138288105697764,0.3323211461935792
solution_57_obj=2_h.log,57,2,-1.0,0.01127,-800.764921,0,0.15877368660786742,0.741955365053345,0.4658947933958496,0.5978221843680527,6408.590881,2.552942648224396,0.8202061888974004,0.3709776825266725,0.3399410223861081
solution_25_obj=6_h.log,25,6,-1.0,0.019132,0.406559,0,0.1633596742930659,0.7084109208511203,0.4549187957270691,0.611386327882736,6323.712100999999,2.4827971477705524,0.797262205311264,0.35420546042556017,0.3581985986024012
solution_4_obj=7_h.log,4,7,-1.0,0.000972,0.375465,0,0.13772680011105295,0.872946451772597,0.556169628362505,0.4942282457407088,1167.3781139999992,3.5337613679272835,1.0116109106504452,0.4364732258862985,0.2451581768522457
solution_23_obj=5_h.log,23,5,-1.0,0.014525,0.563508,0,0.15679453906186175,0.8246739495317407,0.5173019798414635,0.5405044871632158,5302.376779000005,2.939762948705873,0.9220213668427537,0.41233697476587033,0.30234284578254195
solution_38_obj=5_h.log,38,5,-1.0,0.000738,0.544787,0,0.1398749427324645,0.8194210687685428,0.5125843533218527,0.543181366206019,1234.758118999999,2.9286059701475176,0.9170636379126833,0.4097105343842714,0.27015298537251814
solution_50_obj=9_h.log,50,9,-1.0,0.002155,477.901017,0,0.15189836337851728,0.8810857060703464,0.547768011344026,0.5039841090619063,2524.453567999998,3.284663160576213,0.9920632766649474,0.44054285303517327,0.2759176666610807
solution_50_obj=5_h.log,50,5,-1.0,0.002164,0.578502,0,0.15189836337851728,0.8810857060703464,0.547768011344026,0.5039841090619063,2524.453567999998,3.284663160576213,0.9920632766649474,0.44054285303517327,0.2759176666610807
solution_19_obj=3_h.log,19,3,-1.0,0.004692,-16630.163632,0,0.15961979378942026,0.7624840433574542,0.47259597142320037,0.5887467254687359,3215.3956309999967,2.654334966457107,0.8357770320685378,0.3812420216787271,0.33606231204677656
solution_33_obj=5_h.log,33,5,-1.0,0.000685,0.543881,0,0.10862722650549257,0.8930517823761797,0.5523097430256867,0.49816966070135593,887.393345999999,3.287592806734178,1.0036674034763582,0.44652589118808983,0.19471131117713297
solution_36_obj=4_h.log,36,4,-1.0,0.000834,0.826036,0,0.13660504121619402,0.7854913008710687,0.5008202666205194,0.5589832718689071,1314.0137709999992,3.055944323432811,0.8882354983501323,0.3927456504355343,0.2700349802467264
solution_3_obj=4_h.log,3,4,-1.0,0.000952,0.744666,0,0.1255272634639028,0.964130275250947,0.5929212669214738,0.450810756069419,1025.0772139999992,3.5489860349890026,1.1037326166335006,0.4820651376254735,0.2095927364429024
solution_25_obj=4_h.log,25,4,-1.0,0.01906,0.890403,0,0.1633596742930659,0.7084109208511203,0.4549187957270691,0.611386327882736,6323.712100999999,2.4827971477705524,0.797262205311264,0.35420546042556017,0.3581985986024012
solution_51_obj=3_h.log,51,3,-1.0,0.012273,-15285.892741,0,0.15793042139733698,0.7519136526940455,0.47657712310148054,0.5870668498164632,5955.145623000002,2.6714808101278433,0.8386796318697063,0.37595682634702277,0.33055635217786716
solution_45_obj=6_h.log,45,6,-1.0,0.002392,0.406904,0,0.1547883082626209,0.8030974766764313,0.5144045814699966,0.5436255968244171,2637.9164139999984,2.9696352106969606,0.9162430434027591,0.4015487383382156,0.29940317848877984
solution_3_obj=0_h.log,3,0,-1.0,0.000991,20.959277,0,0.1255272634639028,0.964130275250947,0.5929212669214738,0.450810756069419,1025.0772139999992,3.5489860349890026,1.1037326166335006,0.4820651376254735,0.2095927364429024
solution_58_obj=7_h.log,58,7,-1.0,0.009125,0.367547,0,0.1535934334186554,0.7489734241126306,0.47741996107301843,0.585817898667634,5742.641869999999,2.72345995242204,0.8408419006679079,0.37448671205631534,0.3209112779674454
solution_56_obj=6_h.log,56,6,-1.0,0.013984,0.403726,0,0.15749657083912766,0.7592006472800744,0.4804878020848436,0.5825078806280777,6117.731780999998,2.6665390873182693,0.8465902031269572,0.37960032364003715,0.3269652813877018
solution_47_obj=4_h.log,47,4,-1.0,0.003178,0.860682,0,0.15540195752575298,0.7960924882373757,0.5006930331686134,0.5592045763282775,2776.5205859999974,2.784314476728833,0.8878368775308277,0.3980462441186879,0.3088218479086643
solution_35_obj=4_h.log,35,4,-1.0,0.000839,0.847782,0,0.13591870276503062,0.8543235153861621,0.5371193715215745,0.5162851527914384,1153.9259199999992,3.378294331642793,0.9679432397483165,0.42716175769308107,0.2505206903191646
