Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility,Group,Lambda,final_soc_list,initial_soc_list,desired_soc_list,battery_capacity_list
solution_1_obj=7_lambda=0.7_comb.log,1,7,0.68772,3601.069978,0.126409,0,0.023421840259358558,0.08884791323573907,0.06321726784966664,0.976612427948752,1261.906583,1.1695476644756388,0.1547502808646734,0.04442395661786954,0.3667925338359476,1,0.7,"95.965,95.282,94.165,84.977,94.724,84.418,86.466,91.993,94.289,95.406,73.615,92.365,90.254,93.171,87.771,86.094,93.854,93.606,75.789,69.948,78.396,83.425,78.955,91.806,88.577,70.884,78.272,80.259,82.679,90.130,80.755,82.866,70.882,88.453,65.104,89.012,70.133,92.736,54.793,92.365,93.171,76.161,55.228,85.225,97.082,74.418,85.784,87.212,95.965,93.606,82.990,82.866,86.653,92.241,57.650,74.234,67.903,90.130,91.806,87.895,93.295,68.514,96.400,79.577,90.688,93.047,91.930,74.176,97.952,79.389,94.600,72.062,88.888,83.612,97.082,76.659,93.606,85.101,86.342,72.748,71.072,89.136,74.424,88.453,93.606,76.224,82.618,76.224,80.942,82.183,81.936,93.606,79.018,84.977,81.936,78.459,70.389,70.637,74.424,72.376","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=6_lambda=0.5_comb.log,1,6,0.612832,3601.927525,0.31687,0,0.1002313551693321,0.48397140489027696,0.35118259586410205,0.7113854592030319,1033.8533029999992,2.8605861033938913,0.6369518625151465,0.24198570244513845,0.2825568316490208,1,0.5,"99.879,99.631,99.819,99.764,99.942,99.640,99.948,91.123,99.942,99.755,99.709,90.190,83.295,94.476,90.380,88.704,94.724,94.476,99.709,70.818,79.266,89.078,85.478,92.676,85.533,73.929,79.142,74.171,77.895,88.390,82.929,69.819,64.358,91.063,56.841,92.056,68.393,94.476,41.310,99.323,95.781,64.418,35.222,86.094,97.952,77.028,90.133,83.733,99.879,94.476,81.250,83.736,90.133,93.981,75.046,72.059,77.471,92.304,87.457,90.504,99.819,85.475,95.095,77.402,88.514,99.571,90.190,76.351,96.647,80.694,93.295,76.846,82.800,99.704,99.692,81.008,93.171,88.580,86.342,87.970,86.293,92.180,79.208,99.761,99.695,83.618,89.142,81.008,99.643,83.923,90.199,99.695,99.894,87.587,79.326,77.154,72.998,74.986,71.380,79.770","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=6_lambda=0.2_comb.log,1,6,0.511019,3601.998133,0.257333,0,0.10451393260796579,0.9865754600181841,0.642002716450554,0.36256483017171964,686.9176229999991,5.295399053207661,1.3259439735661265,0.49328773000909204,0.16116566274662233,1,0.2,"99.879,97.457,99.819,99.764,99.942,99.640,99.948,91.123,99.942,99.755,99.709,99.758,99.822,99.695,95.599,92.618,97.333,97.955,99.709,85.605,84.919,92.993,83.739,96.590,88.577,60.447,53.047,71.996,89.637,92.304,82.494,83.301,40.438,91.063,39.009,96.406,62.304,98.390,33.047,95.409,98.390,71.377,35.657,88.704,99.692,79.637,88.828,91.561,99.879,99.695,88.209,83.301,92.742,99.634,79.395,87.281,40.504,94.914,98.330,94.418,99.819,93.304,99.879,76.097,99.822,99.571,99.758,97.227,99.692,99.830,99.819,96.417,99.761,99.704,99.692,90.576,99.695,99.888,99.824,99.712,87.598,99.574,99.649,99.761,99.695,88.837,98.710,99.709,95.294,99.580,94.113,99.260,99.894,99.764,96.722,99.335,99.963,99.341,99.649,98.036","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=8_lambda=0.1_comb.log,1,8,0.084789,3603.417348,0.129244,0,0.10729019971125293,1.4543921738888883,0.806611059061535,0.18343937600888816,664.8155429999991,7.590674228414874,2.1098322894694332,0.7271960869444442,0.13168341361166283,1,0.1,"99.879,99.631,99.819,99.764,99.942,99.640,99.948,99.387,99.942,99.755,99.709,99.758,99.822,99.695,99.948,99.577,99.942,99.695,99.709,40.809,93.618,99.516,81.129,99.634,99.885,43.920,41.305,62.428,98.770,99.698,62.923,88.520,30.000,99.761,37.705,99.885,67.523,99.695,20.870,99.758,99.695,50.936,20.000,99.577,99.692,97.469,98.831,99.824,99.879,99.695,99.951,97.218,97.961,99.634,51.996,99.894,23.543,99.698,99.634,94.418,99.819,98.957,99.879,78.272,99.822,99.571,99.758,99.836,99.692,99.830,99.819,99.897,99.761,99.704,99.692,99.709,99.695,99.888,99.824,85.795,99.776,99.574,99.649,99.761,99.695,95.360,99.580,99.709,98.338,99.580,99.767,99.695,99.894,99.764,96.722,98.900,99.963,99.776,99.649,99.776","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=8_lambda=0.3_comb.log,1,8,0.081448,3603.552925,0.125127,0,0.1078109280230712,1.4539164449946074,0.8052391376683469,0.17988612903111217,669.8387429999991,7.372319617298834,2.1351984255317467,0.7269582224973038,0.13254797705424257,1,0.3,"99.879,99.631,99.819,99.329,99.942,99.640,99.948,99.822,99.942,99.755,99.709,99.758,99.822,99.695,99.948,99.577,99.942,99.695,99.709,43.419,47.952,99.951,92.437,99.634,99.885,55.663,48.263,54.600,99.640,99.698,74.666,94.608,35.219,99.326,39.009,99.885,60.565,98.825,21.740,99.323,99.695,44.847,27.393,99.577,99.692,91.815,99.701,99.824,99.879,99.695,98.646,99.827,97.961,99.634,30.685,90.760,23.543,99.698,99.634,99.637,99.819,98.523,99.879,93.059,99.822,99.571,99.758,98.531,99.692,99.830,99.819,99.897,99.761,99.704,99.692,99.709,99.695,99.888,99.824,99.712,99.776,99.574,97.909,99.761,99.695,93.186,99.580,99.709,99.643,99.145,99.767,99.695,99.894,99.764,96.722,99.770,99.093,99.776,99.649,99.776","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=5_lambda=0.5_comb.log,1,5,0.385308,3601.039279,0.230299,0,0.033114345672472165,0.11232502023685866,0.09413066956942848,0.9481883669381419,1227.7488229999997,1.7764673384680938,0.2337579172867325,0.05616251011842933,0.3482733349895834,1,0.5,"97.270,95.282,94.165,87.152,94.724,85.723,87.771,89.819,96.463,95.406,76.224,92.365,90.688,93.606,87.771,86.529,94.724,93.606,76.224,70.818,79.266,84.294,80.259,91.806,89.447,72.624,79.142,64.603,68.762,90.130,82.494,83.736,73.056,88.888,62.494,89.447,79.701,93.606,60.447,91.930,94.041,76.596,51.313,87.399,98.822,80.942,86.653,87.212,96.400,94.041,84.294,85.040,86.653,91.371,73.307,79.018,49.202,90.130,91.806,88.330,97.209,84.606,97.270,79.142,90.688,93.047,91.930,74.611,99.257,80.259,94.165,75.542,91.063,83.177,97.082,76.224,94.041,87.710,87.212,72.748,67.592,90.876,74.424,91.063,93.606,74.485,82.618,61.437,81.812,82.618,82.805,93.606,79.018,85.412,82.371,79.329,72.564,71.506,74.859,71.506","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
solution_1_obj=5_lambda=0.7_comb.log,1,5,0.217346,3602.903644,0.130429,0,0.006784589556704205,0.018654838127658755,0.01716798855192541,0.9970188040672069,1309.7944229999994,0.4909717170362998,0.054681898619854445,0.009327419063829378,0.3912364946436215,1,0.7,"95.530,94.412,93.295,83.237,93.854,82.679,86.031,89.384,94.289,94.971,73.180,91.060,89.819,93.171,86.031,83.920,93.854,92.736,72.745,74.297,77.091,82.120,77.650,90.501,87.707,68.710,76.532,77.650,82.679,87.955,81.190,81.561,72.621,87.584,72.062,88.142,70.133,92.736,66.100,91.060,92.736,74.856,68.710,85.225,96.647,78.767,84.914,85.472,95.530,92.736,82.120,81.996,84.914,90.501,69.827,76.409,67.034,88.825,90.501,85.720,91.120,81.996,95.530,75.662,89.384,93.482,91.060,70.262,96.647,80.259,93.295,72.062,87.149,81.002,96.647,73.180,92.736,83.796,85.472,70.138,67.592,88.266,70.945,87.149,92.736,73.180,83.053,73.180,78.767,80.444,79.761,92.736,75.974,83.237,79.326,75.415,66.475,67.592,70.945,67.592","88.571,85.714,82.857,57.143,84.286,55.714,64.286,72.857,84.286,87.143,31.429,77.143,72.857,81.429,64.286,60.000,84.286,81.429,31.429,34.286,41.429,54.286,42.857,75.714,68.571,20.000,40.000,42.857,55.714,71.429,48.571,52.857,30.000,67.143,28.571,68.571,41.429,81.429,20.000,77.143,81.429,35.714,20.000,60.000,91.429,45.714,61.429,62.857,88.571,81.429,54.286,52.857,61.429,75.714,22.857,38.571,15.714,71.429,75.714,65.714,82.857,52.857,88.571,40.000,72.857,80.000,77.143,22.857,91.429,42.857,82.857,28.571,67.143,51.429,91.429,31.429,81.429,58.571,62.857,21.429,17.143,70.000,25.714,67.143,81.429,31.429,50.000,31.429,45.714,50.000,47.143,81.429,38.571,57.143,47.143,37.143,14.286,17.143,25.714,17.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
