instance,group,objective,soc_list,utility_list,Objective_Index,final_soc_list,initial_soc_list,desired_soc_list,battery_capacity_list
10,1,0,"[99.568, 99.6343, 99.8215, 99.6948, 99.882, 99.7006, 99.8878, 99.5767, 99.7639, 99.6343, 99.8302, 86.8463, 99.52210000000001, 39.8157, 87.3446, 99.8273, 99.94539999999999, 99.7581, 99.0238, 35.2189, 99.9541, 83.60889999999999, 52.802499999999995, 17.1429, 57.2121, 22.6095, 99.7581, 93.8078, 36.8981, 98.83659999999999, 99.6977, 99.7552, 99.7064, 99.7006, 99.9483, 99.7552, 63.1769, 89.3895, 99.5767, 19.7523, 97.2754, 99.761, 99.6948, 99.6977, 14.285700000000002, 92.4943, 99.8186, 56.9615, 87.2121, 99.8273, 99.6372, 99.7064, 99.7581, 99.5709, 19.7523, 99.761, 99.0267, 76.3422, 99.7006, 99.6918, 99.7669, 99.7064, 97.2179, 99.5738, 34.038000000000004, 99.8849, 70.3832, 51.6187, 99.8273, 43.485099999999996, 99.0814, 92.8746, 99.8907, 99.7727, 45.4724, 99.1505, 99.94239999999999, 61.999, 99.5767, 99.6918, 99.7639, 99.8878, 99.761, 99.6314, 32.3647, 63.796200000000006, 99.5709, 99.8244, 99.64880000000001, 95.3515, 99.5709, 83.6206, 99.8878, 99.9512, 99.2773, 99.6459, 99.6459, 82.50309999999999, 85.4841, 99.7727]","[0.04320000000000022, 0.015058244151908482, 0.006576305405833558, 0.01643387143672524, 0.005506659324454, 0.0077622279720208675, 0.002708273994293831, 0.01058249999999994, 0.005509005509005353, 0.015058244151908482, 0.002971497771376585, 0.21412990040469748, 0.007272389723393404, 0.8963613427480791, 0.19258213204736263, 0.0036633300030334596, 0.002123332153704661, 0.01058314484339663, 0.015891620515525434, 0.9254442857142858, 0.0008238459426036612, 0.4249547592257478, 0.6478092045936498, 1.0, 0.6372661889790283, 0.9673812500000001, 0.01058314484339663, 0.08669076532369388, 0.8334211635054407, 0.019862936518505788, 0.010580510580510667, 0.019040063466878056, 0.005012685372041608, 0.0077622279720208675, 0.0014475994209601408, 0.019040063466878056, 0.5370037654182356, 0.22507100751120535, 0.01058249999999994, 0.9685072250899439, 0.08669173937114591, 0.007273922531203436, 0.01643387143672524, 0.010580510580510667, 1.0, 0.18117194401934905, 0.010581640212565921, 0.7173083333333333, 0.3442892181278251, 0.0036633300030334596, 0.010581671075696077, 0.005012685372041608, 0.01058314484339663, 0.02145500000000027, 0.9685072250899439, 0.007273922531203436, 0.013626194549522108, 0.5018316650015165, 0.0077622279720208675, 0.03595678652262168, 0.004410003575678446, 0.005012685372041608, 0.0590141887749799, 0.014206666666666479, 0.9619462341442641, 0.003662269397936855, 0.45069033680644854, 0.787602191812934, 0.0036633300030334596, 0.7064362500000001, 0.02009436872050973, 0.10612291098537596, 0.002125276597068647, 0.003119805756748479, 0.706838866571, 0.012135714285714373, 0.0036654512132266682, 0.4926052818859545, 0.01058249999999994, 0.03595678652262168, 0.005509005509005353, 0.002708273994293831, 0.007273922531203436, 0.02580202580202584, 0.8162885256664788, 0.5893639119237618, 0.02145500000000027, 0.004727686852669093, 0.004727693216863967, 0.1205167559383377, 0.02145500000000027, 0.20846516671460613, 0.002708273994293831, 0.0010674996664063535, 0.00919800334472853, 0.005508223446271917, 0.005508223446271917, 0.21487413513188253, 0.1881689695357577, 0.003119805756748479]",0,"99.568,99.634,99.822,99.695,99.882,99.701,99.888,99.577,99.764,99.634,99.830,86.846,99.522,39.816,87.345,99.827,99.945,99.758,99.024,35.219,99.954,83.609,52.802,17.143,57.212,22.610,99.758,93.808,36.898,98.837,99.698,99.755,99.706,99.701,99.948,99.755,63.177,89.389,99.577,19.752,97.275,99.761,99.695,99.698,14.286,92.494,99.819,56.962,87.212,99.827,99.637,99.706,99.758,99.571,19.752,99.761,99.027,76.342,99.701,99.692,99.767,99.706,97.218,99.574,34.038,99.885,70.383,51.619,99.827,43.485,99.081,92.875,99.891,99.773,45.472,99.150,99.942,61.999,99.577,99.692,99.764,99.888,99.761,99.631,32.365,63.796,99.571,99.824,99.649,95.352,99.571,83.621,99.888,99.951,99.277,99.646,99.646,82.503,85.484,99.773","90.000,75.714,72.857,81.429,78.571,61.429,58.571,60.000,57.143,75.714,42.857,38.571,34.286,32.857,34.286,52.857,74.286,77.143,38.571,30.000,44.286,61.429,27.143,17.143,32.857,20.000,77.143,28.571,24.286,41.429,71.429,87.143,41.429,61.429,64.286,87.143,31.429,52.857,60.000,17.143,68.571,67.143,81.429,71.429,14.286,58.571,82.857,40.000,62.857,52.857,65.714,41.429,77.143,80.000,17.143,67.143,28.571,52.857,61.429,91.429,47.143,41.429,52.857,70.000,31.429,68.571,34.286,38.571,52.857,20.000,54.286,32.857,48.571,27.143,22.857,30.000,84.286,22.857,60.000,91.429,57.143,58.571,67.143,85.714,17.143,38.571,80.000,62.857,25.714,61.429,80.000,21.429,58.571,54.286,21.429,35.714,35.714,18.571,22.857,27.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
10,1,1,"[99.568, 99.6343, 99.8215, 99.6948, 99.882, 99.7006, 99.8878, 99.5767, 93.6752, 99.6343, 58.5139, 46.3998, 99.957, 43.295, 42.1141, 63.295, 97.77080000000001, 99.7581, 46.3998, 99.58550000000001, 62.5519, 87.5231, 58.456300000000006, 44.5421, 48.079, 60.0116, 97.5836, 52.05650000000001, 29.504599999999996, 80.57039999999999, 92.30420000000001, 97.5807, 80.57039999999999, 90.1326, 95.5992, 99.7552, 39.2569, 83.73570000000001, 88.70400000000001, 51.065799999999996, 86.83760000000001, 99.761, 97.08529999999999, 99.6977, 40.380300000000005, 79.4471, 99.8186, 50.437799999999996, 78.5139, 78.9517, 95.723, 98.83659999999999, 87.58070000000001, 99.5709, 45.846900000000005, 98.4563, 33.7903, 71.1233, 71.8664, 99.6918, 69.3232, 67.5231, 73.7328, 96.09450000000001, 44.4758, 92.0565, 52.551899999999996, 46.3998, 63.295, 40.8756, 72.5519, 66.7801, 74.666, 66.2847, 41.1233, 58.704, 99.94239999999999, 41.1233, 80.8756, 99.6918, 75.409, 99.018, 99.761, 99.6314, 53.675200000000004, 69.8849, 99.5709, 86.3422, 85.7317, 99.7006, 99.5709, 42.304199999999994, 99.8878, 99.9512, 73.6177, 72.2466, 85.2939, 73.37, 41.1233, 53.2374]","[0.04320000000000022, 0.015058244151908482, 0.006576305405833558, 0.01643387143672524, 0.005506659324454, 0.0077622279720208675, 0.002708273994293831, 0.01058249999999994, 0.1475788142454808, 0.015058244151908482, 0.7260062054953458, 0.8725609895065165, 0.000654347683837557, 0.8445420141221186, 0.8808721998103914, 0.7785902012816353, 0.08669106294940916, 0.01058314484339663, 0.8725609895065165, 0.005921428571428424, 0.6721452122704583, 0.323475424796611, 0.5702079824752837, 0.6693198289585323, 0.7732909957717048, 0.499855, 0.10571769822068397, 0.6712087315165074, 0.9310711450809159, 0.3317250398658732, 0.2693532693532691, 0.18816840500579496, 0.3317250398658732, 0.25582167097901565, 0.12322235071105984, 0.019040063466878056, 0.8858372440988517, 0.3449999893939489, 0.2823999999999998, 0.5905854778890404, 0.4188032556334038, 0.007273922531203436, 0.15694562607019444, 0.010580510580510667, 0.6955630507394915, 0.49610414061783387, 0.010581640212565921, 0.8260366666666668, 0.5784712556100895, 0.4464786850193772, 0.1247458853107856, 0.019862936518505788, 0.5433453937726129, 0.02145500000000027, 0.6535722346063282, 0.046982235194219873, 0.9269354292258284, 0.6125355037556026, 0.7293901699186445, 0.03595678652262168, 0.5803723624640776, 0.5544839290165507, 0.5571825237734633, 0.13018333333333298, 0.8097282540534392, 0.2527474975022751, 0.7220361473834463, 0.8725609895065165, 0.7785902012816353, 0.739055, 0.6004269998665626, 0.49476415227820064, 0.49260528188595454, 0.46275929181919123, 0.7632160574725607, 0.5899428571428571, 0.0036654512132266682, 0.7632160574725607, 0.47810999999999987, 0.03595678652262168, 0.5737905737905736, 0.023703431928667616, 0.007273922531203436, 0.02580202580202584, 0.5590927029789843, 0.49024558593228557, 0.02145500000000027, 0.3677095757197202, 0.19207330616794346, 0.0077622279720208675, 0.02145500000000027, 0.7343104488401633, 0.002708273994293831, 0.0010674996664063535, 0.33577484937267255, 0.4317196514932559, 0.22876160639146823, 0.32703497297018486, 0.7632160574725607, 0.6418399853960698]",1,"99.568,99.634,99.822,99.695,99.882,99.701,99.888,99.577,93.675,99.634,58.514,46.400,99.957,43.295,42.114,63.295,97.771,99.758,46.400,99.586,62.552,87.523,58.456,44.542,48.079,60.012,97.584,52.057,29.505,80.570,92.304,97.581,80.570,90.133,95.599,99.755,39.257,83.736,88.704,51.066,86.838,99.761,97.085,99.698,40.380,79.447,99.819,50.438,78.514,78.952,95.723,98.837,87.581,99.571,45.847,98.456,33.790,71.123,71.866,99.692,69.323,67.523,73.733,96.095,44.476,92.056,52.552,46.400,63.295,40.876,72.552,66.780,74.666,66.285,41.123,58.704,99.942,41.123,80.876,99.692,75.409,99.018,99.761,99.631,53.675,69.885,99.571,86.342,85.732,99.701,99.571,42.304,99.888,99.951,73.618,72.247,85.294,73.370,41.123,53.237","90.000,75.714,72.857,81.429,78.571,61.429,58.571,60.000,57.143,75.714,42.857,38.571,34.286,32.857,34.286,52.857,74.286,77.143,38.571,30.000,44.286,61.429,27.143,17.143,32.857,20.000,77.143,28.571,24.286,41.429,71.429,87.143,41.429,61.429,64.286,87.143,31.429,52.857,60.000,17.143,68.571,67.143,81.429,71.429,14.286,58.571,82.857,40.000,62.857,52.857,65.714,41.429,77.143,80.000,17.143,67.143,28.571,52.857,61.429,91.429,47.143,41.429,52.857,70.000,31.429,68.571,34.286,38.571,52.857,20.000,54.286,32.857,48.571,27.143,22.857,30.000,84.286,22.857,60.000,91.429,57.143,58.571,67.143,85.714,17.143,38.571,80.000,62.857,25.714,61.429,80.000,21.429,58.571,54.286,21.429,35.714,35.714,18.571,22.857,27.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
10,1,2,"[99.568, 99.6343, 99.8215, 99.6948, 99.882, 99.7006, 86.84049999999999, 60.0, 99.7639, 99.6343, 61.9931, 52.4885, 78.6464, 45.9044, 99.957, 58.0761, 82.9839, 83.6665, 43.7903, 45.6567, 56.028299999999994, 71.8664, 50.627900000000004, 31.494899999999998, 51.12330000000001, 51.3135, 89.3203, 41.6187, 44.7264, 49.6918, 94.9137, 99.7552, 54.0409, 99.7006, 86.4661, 98.8854, 47.9551, 89.8244, 65.2189, 74.5509, 92.0565, 83.2345, 81.42859999999999, 91.8693, 35.1614, 69.87910000000001, 93.29499999999999, 51.3076, 62.8571, 77.647, 79.6314, 50.9966, 88.4505, 93.9171, 45.846900000000005, 95.8469, 54.666000000000004, 63.729899999999994, 74.9108, 99.6918, 64.10430000000001, 62.7391, 78.9517, 93.4851, 49.6948, 68.57140000000001, 39.5046, 41.1809, 58.0761, 33.0473, 69.9424, 64.1706, 61.618700000000004, 34.9712, 35.904399999999995, 69.1418, 99.94239999999999, 64.6084, 70.4378, 99.6918, 61.4919, 75.9678, 99.761, 99.6314, 99.7756, 52.0536, 99.5709, 70.6855, 48.7645, 94.04679999999999, 99.5709, 37.9551, 99.018, 99.9512, 50.132600000000004, 69.63719999999999, 57.8946, 70.76050000000001, 43.7328, 44.1043]","[0.04320000000000022, 0.015058244151908482, 0.006576305405833558, 0.01643387143672524, 0.005506659324454, 0.0077622279720208675, 0.31764288438421784, 1.0, 0.005509005509005353, 0.015058244151908482, 0.6651202511598117, 0.7734426635150402, 0.32494601631608344, 0.8056786346732119, 0.000654347683837557, 0.8892940400357213, 0.6617368545906362, 0.714591964859934, 0.9150412023064175, 0.7763328571428572, 0.78923543865758, 0.7293901699186445, 0.6776566731313762, 0.8267861173031641, 0.7279503864146469, 0.6085812500000001, 0.4672377510707831, 0.817337873064851, 0.7300285415040487, 0.8589209067906862, 0.17802067802067784, 0.019040063466878056, 0.7846679437404603, 0.0077622279720208675, 0.37894904842038074, 0.08669140008244437, 0.7589884412451838, 0.2158458643825476, 0.8695274999999999, 0.3071444692126565, 0.2527474975022751, 0.5102550133761047, 1.0, 0.28457478457478474, 0.7564502072582988, 0.7270557054788236, 0.39112402218994496, 0.81154, 1.0, 0.47415411440535044, 0.5940844142018394, 0.8366438227530842, 0.505291572421698, 0.3041449999999998, 0.6535722346063282, 0.12639886052025273, 0.6346757461297016, 0.7693650581529776, 0.6504612225638687, 0.03595678652262168, 0.6791083884662608, 0.6361620176400086, 0.4464786850193772, 0.21716333333333324, 0.7336178056740857, 1.0, 0.9205819737865275, 0.9575197872000989, 0.8892940400357213, 0.8369087499999999, 0.6575097945281891, 0.533629021087859, 0.7463026409429772, 0.8925526818937343, 0.8308684272953183, 0.44083142857142854, 0.0036654512132266682, 0.4587797451223638, 0.7390550000000001, 0.03595678652262168, 0.8985232318565651, 0.5800871861467682, 0.007273922531203436, 0.02580202580202584, 0.0027082772629020667, 0.780522427663987, 0.02145500000000027, 0.7892356278050447, 0.689708786482459, 0.1543423365498792, 0.02145500000000027, 0.7896626507864185, 0.023703431928667616, 0.0010674996664063535, 0.6346762307913566, 0.4723103271800729, 0.6549730344384522, 0.35908145295387606, 0.7293892244133939, 0.7671963336449021]",2,"99.568,99.634,99.822,99.695,99.882,99.701,86.840,60.000,99.764,99.634,61.993,52.489,78.646,45.904,99.957,58.076,82.984,83.666,43.790,45.657,56.028,71.866,50.628,31.495,51.123,51.313,89.320,41.619,44.726,49.692,94.914,99.755,54.041,99.701,86.466,98.885,47.955,89.824,65.219,74.551,92.056,83.234,81.429,91.869,35.161,69.879,93.295,51.308,62.857,77.647,79.631,50.997,88.451,93.917,45.847,95.847,54.666,63.730,74.911,99.692,64.104,62.739,78.952,93.485,49.695,68.571,39.505,41.181,58.076,33.047,69.942,64.171,61.619,34.971,35.904,69.142,99.942,64.608,70.438,99.692,61.492,75.968,99.761,99.631,99.776,52.054,99.571,70.686,48.764,94.047,99.571,37.955,99.018,99.951,50.133,69.637,57.895,70.761,43.733,44.104","90.000,75.714,72.857,81.429,78.571,61.429,58.571,60.000,57.143,75.714,42.857,38.571,34.286,32.857,34.286,52.857,74.286,77.143,38.571,30.000,44.286,61.429,27.143,17.143,32.857,20.000,77.143,28.571,24.286,41.429,71.429,87.143,41.429,61.429,64.286,87.143,31.429,52.857,60.000,17.143,68.571,67.143,81.429,71.429,14.286,58.571,82.857,40.000,62.857,52.857,65.714,41.429,77.143,80.000,17.143,67.143,28.571,52.857,61.429,91.429,47.143,41.429,52.857,70.000,31.429,68.571,34.286,38.571,52.857,20.000,54.286,32.857,48.571,27.143,22.857,30.000,84.286,22.857,60.000,91.429,57.143,58.571,67.143,85.714,17.143,38.571,80.000,62.857,25.714,61.429,80.000,21.429,58.571,54.286,21.429,35.714,35.714,18.571,22.857,27.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
10,1,4,"[95.21889999999999, 87.0219, 85.90440000000001, 90.1268, 88.5743, 79.2598, 78.14229999999999, 79.136, 81.4978, 87.4568, 69.3866, 67.27539999999999, 65.5992, 64.1706, 64.7294, 75.0375, 86.4632, 88.0156, 68.14519999999999, 63.05309999999999, 70.38029999999999, 80.1297, 61.0658, 55.8498, 65.4753, 56.9673, 88.0156, 65.1038, 59.513400000000004, 69.2628, 84.9108, 93.2316, 68.8278, 79.2598, 81.6821, 93.2316, 63.1769, 79.8215, 78.7011, 55.8498, 83.7932, 87.1487, 90.1268, 85.34570000000001, 54.297399999999996, 79.01219999999999, 91.1204, 67.8342, 80.2535, 75.0375, 82.24080000000001, 69.2628, 88.4505, 89.568, 55.8498, 83.2345, 61.624500000000005, 75.4724, 79.2598, 95.7777, 73.6723, 72.3071, 75.9073, 84.352, 63.1769, 83.7932, 65.1643, 67.7103, 75.4724, 56.9673, 75.5963, 65.0404, 72.4914, 61.500699999999995, 58.9546, 64.7927, 92.1141, 58.5197, 80.00580000000001, 96.21260000000001, 78.4534, 78.14229999999999, 82.3647, 92.6728, 55.8498, 69.45, 89.568, 80.2535, 65.291, 79.6948, 90.0029, 59.7006, 78.14229999999999, 75.5963, 59.265699999999995, 66.1579, 73.5514, 56.4085, 58.5197, 61.0658]","[0.4781100000000009, 0.5343926672898041, 0.5193107589830118, 0.5316346640533288, 0.533198622401837, 0.5377092871920647, 0.5275992913108337, 0.5216000000000001, 0.4317184317184317, 0.5164850096970643, 0.5357340981994263, 0.5327257987321867, 0.5234903209803651, 0.533629021087859, 0.5367264050594772, 0.5295070943874901, 0.5264308186495453, 0.5243184830971555, 0.5185662704342929, 0.5278128571428572, 0.5316355047088451, 0.5151563075231909, 0.5343912947399773, 0.5328475169900949, 0.5141973313634055, 0.5379087499999999, 0.5243184830971555, 0.4885466045813581, 0.5347285783530983, 0.5247817194057167, 0.5281225281225284, 0.5264328658873306, 0.5322085522968548, 0.5377092871920647, 0.5129009948396019, 0.5264328658873306, 0.5370037654182356, 0.4280283987620617, 0.5324725000000001, 0.5328475169900949, 0.5156704402996, 0.39112703190482423, 0.5316346640533288, 0.5129010129010126, 0.5331969111338483, 0.5066017195850211, 0.5179753717282368, 0.5360966666666668, 0.5316359250354711, 0.5295070943874901, 0.5179768824903677, 0.5247817194057167, 0.505291572421698, 0.5216000000000001, 0.5328475169900949, 0.5102550133761047, 0.537256785097286, 0.5202819512588324, 0.5377092871920647, 0.49260330867769625, 0.4980920254800205, 0.47280584039309276, 0.5110568081301743, 0.5215999999999998, 0.5370037654182356, 0.5156704402996, 0.5301083630199211, 0.5256460345832397, 0.5202819512588324, 0.5379087499999999, 0.5338307706778842, 0.5206745612715565, 0.5348891472838071, 0.5284220755423974, 0.5320697044057198, 0.5029614285714287, 0.5018295437913239, 0.5377072938663182, 0.4998549999999998, 0.4418648062160198, 0.5027545027545027, 0.5275992913108337, 0.5367272218181156, 0.512904512904513, 0.5328475169900949, 0.49732535008123246, 0.5216000000000001, 0.5316359250354711, 0.46723662831473634, 0.5264315010603712, 0.49985500000000016, 0.5129016410551422, 0.5275992913108337, 0.5338307706778842, 0.5184367339769943, 0.5264327836517299, 0.4114227580939463, 0.5353340226898167, 0.5377072938663182, 0.5343912947399773]",4,"95.219,87.022,85.904,90.127,88.574,79.260,78.142,79.136,81.498,87.457,69.387,67.275,65.599,64.171,64.729,75.037,86.463,88.016,68.145,63.053,70.380,80.130,61.066,55.850,65.475,56.967,88.016,65.104,59.513,69.263,84.911,93.232,68.828,79.260,81.682,93.232,63.177,79.822,78.701,55.850,83.793,87.149,90.127,85.346,54.297,79.012,91.120,67.834,80.254,75.037,82.241,69.263,88.451,89.568,55.850,83.234,61.625,75.472,79.260,95.778,73.672,72.307,75.907,84.352,63.177,83.793,65.164,67.710,75.472,56.967,75.596,65.040,72.491,61.501,58.955,64.793,92.114,58.520,80.006,96.213,78.453,78.142,82.365,92.673,55.850,69.450,89.568,80.254,65.291,79.695,90.003,59.701,78.142,75.596,59.266,66.158,73.551,56.408,58.520,61.066","90.000,75.714,72.857,81.429,78.571,61.429,58.571,60.000,57.143,75.714,42.857,38.571,34.286,32.857,34.286,52.857,74.286,77.143,38.571,30.000,44.286,61.429,27.143,17.143,32.857,20.000,77.143,28.571,24.286,41.429,71.429,87.143,41.429,61.429,64.286,87.143,31.429,52.857,60.000,17.143,68.571,67.143,81.429,71.429,14.286,58.571,82.857,40.000,62.857,52.857,65.714,41.429,77.143,80.000,17.143,67.143,28.571,52.857,61.429,91.429,47.143,41.429,52.857,70.000,31.429,68.571,34.286,38.571,52.857,20.000,54.286,32.857,48.571,27.143,22.857,30.000,84.286,22.857,60.000,91.429,57.143,58.571,67.143,85.714,17.143,38.571,80.000,62.857,25.714,61.429,80.000,21.429,58.571,54.286,21.429,35.714,35.714,18.571,22.857,27.143","100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000","77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000,77.000"
