Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_10_obj=6_mip.log,10,6,699855.801265,3604.188785,0.5,0,0.0,0.0,0.0,1.0,3726.799923,0.0,0.0,0.0,1.0
solution_4_obj=8_mip.log,4,8,0.444903,3609.182518,0.253359,0,0.1609062944346651,0.7062333799997184,0.46064854612047246,0.6052825191831068,1470.444513999999,2.6383313671978166,0.807540131905974,0.3531166899998592,0.3458107766363318
solution_49_obj=7_mip.log,49,7,0.657769,3613.500598,0.30158,0,0.10938578419535783,0.35438102022745166,0.27451325902388374,0.793319395735336,3103.45413,2.5110761582435304,0.5104178162180513,0.1771905101137258,0.3964794110907118
solution_39_obj=8_mip.log,39,8,0.437264,3607.662272,0.229799,0,0.1581783071033944,0.7826874017423101,0.5195315707828215,0.5326549570687036,1299.7386709999994,3.316204125383675,0.9366898920808632,0.39134370087115505,0.3014186872154918
solution_35_obj=6_mip.log,35,6,705760.431071,3604.229341,0.5,0,0.0,0.0,0.0,1.0,3695.999999999999,0.0,0.0,0.0,1.0
solution_48_obj=4_mip.log,48,4,0.58911,3616.364997,0.955448,0,0.041043295915651645,0.06928373212612397,0.051037698045891436,0.9896509747846324,6035.935185000001,0.7052670192751299,0.10226068420354563,0.034641866063061987,0.8001551989933602
solution_41_obj=8_mip.log,41,8,0.482821,3637.159092,0.357293,0,0.15705208146688493,0.416659020365497,0.28028171504606764,0.8078889529169379,4373.996185999997,1.7870386089577195,0.4876411364618236,0.2083295101827485,0.5575348396661073
solution_34_obj=1_mip.log,34,1,0.715981,3603.93777,27.675451,0,0.18597151232741668,0.7029986487965467,0.4428421867769111,0.6245548215070522,1926.955155999999,2.310512198181279,0.7753324895048449,0.3514993243982733,0.415750356902858
solution_8_obj=6_mip.log,8,6,725727.825614,3603.961403,0.5,0,0.0,0.0,0.0,1.0,3467.199967000001,0.0,0.0,0.0,1.0
solution_13_obj=3_mip.log,13,3,36.633393,3621.301944,-4375.575662,0,0.14778028733087273,0.3036264440389699,0.20825810782941767,0.8647700297882115,5068.972215999998,1.4148097423652124,0.39544506603526286,0.1518132220194849,0.7060535958324375
solution_47_obj=8_mip.log,47,8,0.521526,3628.979323,0.413215,0,0.13842080556375902,0.3014420070534382,0.2001844020773167,0.8852366690419441,5219.805065999995,1.338527694227021,0.3600575108637023,0.1507210035267191,0.6880091560917125
solution_49_obj=6_mip.log,49,6,1e+100,3619.541437,0.5,0,0.0,0.0,0.0,1.0,7147.799890000001,0.0,0.0,0.0,1.0
solution_1_obj=3_mip.log,1,3,29.047641,3602.584064,-2608.377868,0,0.18919192315932695,0.5587395944418118,0.3600755377381729,0.7108652582666476,2026.4376230000005,1.9191230090094615,0.6377588507815615,0.2793697972209059,0.5201686432359888
