Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_14_obj=0_h_lns_mip.log,14,0,0.0409,3630.410606,52.505961,0,0.18344715803705744,1.226492103525296,0.6952731657323586,0.32960499520501174,2767.555734999998,3.80595085678581,1.4261607911341192,0.613246051762648,0.26252979583155533
solution_10_obj=7_h_lns_mip.log,10,7,0.525346,3604.539508,0.181657,0,0.03655289188531574,0.15977350311271857,0.11509976089692572,0.9510862935747687,1211.1813629999995,1.6048848337092405,0.2267802996697705,0.07988675155635928,0.31439998384418233
solution_44_obj=2_h_lns_mip.log,44,2,4.091216,3607.176215,-691.059129,0,0.20723092220565523,1.243374992055017,0.6557621584717621,0.36426765014682455,2916.246472999997,3.121970969644949,1.3210731128242514,0.6216874960275085,0.31443529476472837
solution_31_obj=0_h_lns_mip.log,31,0,0.060966,3603.564493,11.546655,0,0.09698588966960801,1.5251454793732482,0.8315481639627593,0.15179329669811145,624.0965849999994,8.654843264706887,2.3638752499081135,0.7625727396866241,0.11546658983088298
solution_18_obj=1_h_lns_mip.log,18,1,0.133995,3630.559612,29.752149,0,0.12759597913890391,0.5971982497844335,0.4027165355529249,0.6680869077642698,2892.6185119999977,2.817803590878717,0.7048483884634772,0.29859912489221674,0.31525400135084714
solution_9_obj=3_h_lns_mip.log,9,3,1.934843,3601.881945,-29110.147634,0,0.1602239681588963,1.4257170436577788,0.7550268044667299,0.2602027770878948,913.7397359999995,4.580414167721741,1.6861662203764025,0.7128585218288894,0.210087545950557
solution_37_obj=0_h_lns_mip.log,37,0,0.07312,3605.366241,15.753956,0,0.12313190107310865,1.3675337480378766,0.773776819070625,0.23142464101713034,908.4947969999993,6.343449438764586,1.822377853251388,0.6837668740189383,0.15753971824690968
solution_10_obj=1_h_lns_mip.log,10,1,0.145446,3602.524128,7.454866,0,0.09317577165391407,0.6418297419035385,0.4189434464141601,0.6503181091044544,1009.248722999999,2.46285341840562,0.733286428213753,0.32091487095176924,0.22018249653244099
solution_32_obj=3_h_lns_mip.log,32,3,1.688455,3602.491843,-29252.620525,0,0.160454966731332,1.4556569462649536,0.764726331771516,0.24490363354569367,865.4637249999987,4.72582716371529,1.7559153520087025,0.7278284731324769,0.20772191366293793
solution_18_obj=6_h_lns_mip.log,18,6,0.355466,3625.237493,0.318009,0,0.0946839554247028,0.31358147238603407,0.23482690751769447,0.8416097208887497,3168.5596319999963,2.333521197872741,0.4338193212372706,0.15679073619301703,0.4011913994160997
solution_8_obj=9_h_lns_mip.log,8,9,0.0,91.295917,45.028571,1,0.0,0.0,0.0,1.0,3467.199967000001,0.0,0.0,0.0,1.0
solution_15_obj=6_h_lns_mip.log,15,6,0.428275,3622.076425,0.331702,0,0.10500828797260618,0.3617914632019198,0.25725181050501933,0.8190202118819917,3204.165425999998,2.416924216898335,0.47007562049335855,0.18089573160095992,0.4061516470093207
solution_5_obj=3_h_lns_mip.log,5,3,1.555787,3601.672659,-27587.933648,0,0.20726884352831138,1.2491064659891788,0.661759241875955,0.35935433684708035,1363.0994159999996,3.1669651266706063,1.3352036166102503,0.6245532329945895,0.3100767501355008
solution_33_obj=6_h_lns_mip.log,33,6,0.562402,3604.441539,0.273085,0,0.07356585534334956,0.4547238810198583,0.3148611249385055,0.7567357203454934,906.1466259999991,2.5676069788229356,0.5669791051467005,0.22736194050992914,0.23130895185660208
solution_31_obj=2_h_lns_mip.log,31,2,2.302749,3601.006131,-431.218669,0,0.11381996828134525,1.5752604545008175,0.8246508537091227,0.16538404794472247,696.4306649999993,7.1942569541445325,2.2464488362196233,0.7876302272504088,0.13664178978498717
solution_45_obj=0_h_lns_mip.log,45,0,0.076961,3624.497876,47.640011,0,0.17231877581672161,1.3018626410676484,0.7198035612024812,0.29626169675960257,2539.796573999997,4.195929012883444,1.5412313766513612,0.6509313205338242,0.23819996340557906
solution_14_obj=6_h_lns_mip.log,14,6,0.390682,3626.336064,0.32318,0,0.09874259275611047,0.33470190101752184,0.24446251144185438,0.8317438941862463,3132.909814999999,2.2601134946414803,0.449770125941619,0.16735095050876092,0.4018975310891323
solution_34_obj=5_h_lns_mip.log,34,5,0.436239,3604.208613,0.276544,0,0.03235925807921739,0.0795084310174142,0.0676458306489418,0.9728198605890103,1825.1516359999991,1.2531693131815647,0.1671512488836358,0.03975421550870711,0.47357930549598654
solution_16_obj=1_h_lns_mip.log,16,1,0.113662,3606.796956,28.715101,0,0.13272468146097396,0.669156543055348,0.44086659248649435,0.6249636605974666,2690.0151879999994,3.019247436866945,0.7746567202831091,0.334578271527674,0.29954879844454085
solution_46_obj=9_h_lns_mip.log,46,9,0.0,503.997579,89.457143,1,0.0,0.0,0.0,1.0,6888.199549000002,0.0,0.0,0.0,1.0
solution_10_obj=8_h_lns_mip.log,10,8,0.066639,3611.517007,0.154717,0,0.11532245075408828,0.9197667250939904,0.5881631733379233,0.4400243321618406,1012.2626429999991,4.8216860828636845,1.1280964484577773,0.4598833625469952,0.19411148372078088
solution_2_obj=5_h_lns_mip.log,2,5,0.195889,3604.339474,0.244693,0,0.02598828396406304,0.07648731364449071,0.062311363068892185,0.9710168881046912,1677.9876259999999,1.399387041199335,0.17276633289910154,0.038243656822245356,0.41290063091665175
solution_9_obj=4_h_lns_mip.log,9,4,0.618372,3605.986224,0.684691,0,0.031969742226203045,0.07569082651303248,0.04974971836842626,0.9850881915277853,2223.455416,0.7272960329655132,0.12303469639701078,0.03784541325651624,0.6361854065093121
solution_34_obj=8_h_lns_mip.log,34,8,0.118664,3609.527974,0.176877,0,0.14122321877459973,1.0663078333093434,0.6578365469220793,0.3677594793010567,1154.721875999999,4.5493754785408065,1.3111706687503724,0.5331539166546717,0.21253149774212005
solution_44_obj=7_h_lns_mip.log,44,7,0.504861,3619.510428,0.237826,0,0.05504175748482862,0.18394304195251163,0.132259050496445,0.9384336796379987,3154.3461530000004,1.723919413174128,0.25613551815648306,0.09197152097625581,0.41408545193568314
solution_4_obj=0_h_lns_mip.log,4,0,0.025587,3605.957863,18.224766,0,0.1413377795765232,1.369262275540447,0.7677709002920329,0.2438990098907471,1076.625633999999,5.483448081799821,1.7606980560411234,0.6846311377702236,0.18224759720319575
solution_44_obj=8_h_lns_mip.log,44,8,0.093258,3629.247696,0.209469,0,0.14301271066087468,0.7845797698877529,0.5157105696994251,0.5308354410845513,2737.0856729999955,3.5664932017607955,0.940118596382916,0.39228988494387645,0.27592540364356927
solution_46_obj=4_h_lns_mip.log,46,4,0.532254,3617.158828,0.831588,0,0.1552759532137008,0.8501119284962395,0.5164368624635506,0.5394110675830063,2705.213468999997,2.7769471838626267,0.9240528747979035,0.42505596424811976,0.29916449556026165
solution_6_obj=2_h_lns_mip.log,6,2,3.174249,3601.69483,-408.055309,0,0.1480190137959788,1.478899769553388,0.7813514909302559,0.22313480242306866,944.9195699999991,5.233066599889064,1.8659034888491133,0.739449884776694,0.18754533057018327
solution_5_obj=7_h_lns_mip.log,5,7,0.519175,3602.354538,0.237466,0,0.05451973675675817,0.19420292547144824,0.13372701739676615,0.9286846642846319,1539.2462959999998,2.025888642739306,0.27711327342792064,0.09710146273572412,0.4036173126410882
solution_43_obj=2_h_lns_mip.log,43,2,3.639721,3610.05982,-716.500477,0,0.1933876486494577,1.300682968977024,0.686613287027896,0.33262428432657193,2793.9407439999986,3.509568407795252,1.4164727474470498,0.650341484488512,0.2802461211304702
solution_5_obj=9_h_lns_mip.log,5,9,0.0,103.359782,47.228571,1,0.0,0.0,0.0,1.0,3636.5997359999983,0.0,0.0,0.0,1.0
solution_7_obj=7_h_lns_mip.log,7,7,0.491157,3604.925009,0.223876,0,0.04807252010320674,0.17927644384503227,0.11858046958008578,0.95359399716731,1520.9235089999995,1.0845724691667649,0.22059990792264517,0.08963822192251614,0.4013459810937331
solution_14_obj=3_h_lns_mip.log,14,3,1.888497,3606.601455,-51874.444584,0,0.21967887850152976,1.1338948382099323,0.6100835693825596,0.4176759735324321,2972.1674149999963,2.74243097924855,1.180762652245008,0.5669474191049662,0.35827957853419545
solution_13_obj=2_h_lns_mip.log,13,2,4.187624,3605.285861,-730.241124,0,0.17764217905817764,1.3583877657247445,0.7204234858350972,0.2942990354836353,2305.207576,4.008387762643652,1.5485168524052115,0.6791938828623723,0.24534731534744164
solution_11_obj=4_h_lns_mip.log,11,4,0.511864,3617.454535,0.813956,0,0.15303851755294837,0.7953742705639985,0.4907070167628281,0.5693366075687358,2793.6225589999985,2.6183355267074524,0.8697299464789767,0.3976871352819992,0.31031413809756114
solution_3_obj=8_h_lns_mip.log,3,8,0.069459,3608.394024,0.145786,0,0.11736075106437267,1.1188193961059354,0.6669305224671416,0.3526797149134403,954.7524139999995,5.5592564249195995,1.3547818439463342,0.5594096980529677,0.17421176515347223
solution_19_obj=8_h_lns_mip.log,19,8,1.0,3629.857622,0.226278,0,0.14245693017267685,0.7213508634934972,0.4570942583727634,0.6004194480374774,3119.9548309999986,3.0126915366518374,0.8157832721880043,0.3606754317467486,0.31009937868486304
solution_17_obj=4_h_lns_mip.log,17,4,0.541024,3618.191168,0.769048,0,0.02560833184447057,0.05519531003444563,0.034795698853010676,0.9917666527439244,5042.556855,0.6546679363255128,0.09111365440305806,0.027597655017222816,0.7322827540520376
